Country_Region,Deaths,Confirmed,Incident_Rate,Case_Fatality_Ratio 
US,208,20016,30938.06513439572,1.0391686650679457
US,177,5696,22668.842281211444,3.107443820224719
US,101,3614,32658.593891198267,2.794687327061428
US,238,17995,25754.23631783833,1.3225896082245068
US,645,50425,31811.87306794524,1.279127416955875
US,819,75822,28604.951219696228,1.0801614307193164
US,70,4512,25013.859629670696,1.551418439716312
US,1859,201888,30730.871977532708,0.9208075764780472
US,16,664,31379.962192816634,2.4096385542168677
US,42,2471,20847.042942714925,1.6997167138810199
US,476,24350,27794.58262467611,1.9548254620123204
US,67,4441,20408.069482101007,1.5086692186444495
US,365,30950,31436.958486963056,1.1793214862681745
US,540,58293,30361.728170004422,0.9263547938860583
US,24,1676,26906.405522555782,1.431980906921241
US,40,2997,27752.569682378,1.334668001334668
US,4613,300709,34407.16636230909,1.5340412159263608
US,107,4865,19810.245133968565,2.199383350462487
US,170,19376,29049.910793265262,0.8773740710156895
US,117,8357,28674.8558880044,1.400023932033026
US,129,10312,23731.38793639104,1.2509697439875873
US,85,7183,31532.04565408253,1.1833495753863288
US,181,42516,,0.42572208109888043
US,265,23527,28292.60666698735,1.126365452458877
US,71,3591,23753.141949993384,1.9771651350598718
US,538,48415,32169.435215946844,1.1112258597542084
US,247,17949,28094.477836213373,1.376121232380634
US,53,1998,21419.382504288165,2.6526526526526526
US,722,48751,28087.87435327196,1.4809952616356588
US,183,13711,27993.058391180075,1.3346947706221282
US,4563,385029,30616.563187826818,1.185105537504967
US,106,7754,29296.8602410549,1.3670363683260254
US,121,5082,24203.45763680526,2.380952380952381
US,45,1344,23496.503496503497,3.3482142857142856
US,99,6012,25626.598465473147,1.6467065868263473
US,61,1696,20580.026695789347,3.5966981132075473
US,117,6790,27525.5391600454,1.7231222385861562
US,928,87973,30145.290066134392,1.0548691075670944
US,55,9333,,0.5893067609557484
US,66,2383,18924.71410419314,2.769618128409568
US,130,5630,23439.77684333236,2.3090586145648313
US,1087,61110,32072.174200557365,1.77875961381116
US,226,10617,25788.195287830946,2.1286615804841293
US,19,2234,27600.69187052137,0.8504923903312444
US,269,22230,32632.62969378468,1.210076473234368
US,947,50560,31773.16374239606,1.8730221518987342
US,238,16096,26402.46702972246,1.478628230616302
US,316,15728,30104.316202507416,2.009155645981689
US,0,29,,0.0
US,333,20826,27519.589835749302,1.598962834917891
US,643,109512,29790.99621600594,0.5871502666374461
US,9107,537017,30698.210699674102,1.6958494796254122
US,129,8674,25791.68029496596,1.4872031358081623
US,65,3702,23303.537706156363,1.7558076715289033
US,886,119415,33456.983478136615,0.7419503412469121
US,102,10509,30529.00676873021,0.9705966314587496
US,141,14406,30528.94803763669,0.978758850478967
US,202,17064,41732.49529213236,1.1837787154242851
US,11,1781,35684.23161691044,0.617630544637844
US,126,21404,31637.91701772279,0.5886750140160718
US,90,7995,31969.769673704413,1.125703564727955
US,124,11461,31950.60076384824,1.0819300235581537
US,145,32053,30500.81359609474,0.45237575265965746
US,96,8642,29020.450653144835,1.11085396898866
US,55,3828,32440.67796610169,1.4367816091954022
US,135,17290,30559.04134042666,0.7807981492192019
US,140,23726,36943.72644888044,0.5900699654387591
US,32,2543,28838.73894307099,1.2583562721195438
US,6,826,15119.897492220392,0.7263922518159807
US,43,3796,33904.9660593069,1.1327713382507902
US,190,19391,29807.08631158251,0.9798360063947192
US,912,137144,31966.733563158912,0.6649944583795135
US,24,6739,32191.6499474539,0.3561359252114557
US,140,13432,35216.69594399727,1.042287075640262
US,61,4474,32769.35472057424,1.3634331694233348
US,36,5885,27934.684577775668,0.6117247238742566
US,91,10580,34939.40094448664,0.8601134215500945
US,155,15617,33700.90634441088,0.9925081641800602
US,16,1822,30509.04219691896,0.8781558726673985
US,2952,386090,30500.622905052205,0.764588567432464
US,28,5497,29553.763440860213,0.5093687465890486
US,70,6122,28486.34312037597,1.1434171839268212
US,132,11756,28958.518080599075,1.1228308948621981
US,175,13638,30219.366275204964,1.283179351811116
US,22,2675,27168.393256144627,0.822429906542056
US,62,4362,26700.128542572074,1.4213663457129757
US,152,15945,36910.57663371837,0.9532768893069928
US,32,1253,29153.09446254072,2.5538707102952913
US,44,3717,30394.96279336005,1.183750336292709
US,31,2201,33232.67401479692,1.408450704225352
US,35,2651,24913.07207969176,1.3202565069784986
US,7,927,24786.096256684494,0.7551240560949298
US,55,7498,25956.31252812684,0.7335289410509469
US,7,1520,26955.13388898741,0.4605263157894737
US,82,8301,32586.16628719479,0.9878327912299723
US,19,2190,39623.66564139678,0.867579908675799
US,25,2530,27099.40017137961,0.9881422924901185
US,76,6695,34014.12386323223,1.1351755041075429
US,122,13049,36355.27818794751,0.9349375431067515
US,83,7209,31043.83774007407,1.1513386045221252
US,135,8464,32210.678540168206,1.5949905482041589
US,120,11179,33484.09512969508,1.0734412738169783
US,83,13867,34613.8485347711,0.598543304247494
US,22,2401,29301.928240175737,0.9162848812994585
US,76,9889,28852.774698021825,0.768530690666397
US,66,8185,37842.71117481159,0.8063530849114233
US,17,1801,28250.980392156864,0.9439200444197668
US,230,53171,33590.240882414255,0.4325666246638205
US,191,16465,28027.44016613897,1.1600364409353174
US,44,4333,30689.14229053049,1.0154627279021464
US,76,8584,29020.58893133642,0.8853681267474371
US,37,2408,26386.14946307254,1.5365448504983388
US,128,10695,34099.60464226502,1.1968209443665263
US,24,3984,35416.48146501911,0.6024096385542169
US,1544,159678,29015.429176789545,0.9669459787822994
US,14,1071,26411.837237977805,1.3071895424836601
US,58,4785,31542.51812788398,1.2121212121212122
US,59,4573,31433.8740720374,1.2901815001093375
US,208,20749,30981.604252523444,1.0024579497807122
US,35,2788,29930.22007514761,1.2553802008608321
US,48,5066,33405.86877678866,0.9474930911962101
US,295,48027,32230.073886171005,0.61423782455702
US,200,31981,32889.4053764989,0.6253713142178168
US,29,4257,28637.73965691221,0.6812309137890533
US,623,60656,30469.68403074296,1.0271036665787392
US,422,61649,38273.475089244144,0.684520430177294
US,77,12045,32865.83535703566,0.639269406392694
US,17,3314,33799.082100968895,0.5129752564876282
US,34,2726,29419.382689402115,1.247248716067498
US,73,8475,34361.822899772946,0.8613569321533924
US,12,1047,32126.4191469776,1.146131805157593
US,421,896,,46.986607142857146
US,20,6678,30878.069080316272,0.2994908655286014
US,67,5241,38305.8032451396,1.2783819881701965
US,46,6373,34241.34966688158,0.7217950729640672
US,571,82684,31505.868007925623,0.6905810072081661
US,26,3458,31733.50463430302,0.7518796992481203
US,26,1951,31432.25390687933,1.3326499231163507
US,84,15942,31578.321844544807,0.5269100489273617
US,344,42819,30943.726197272663,0.8033816763586259
US,33,3160,32547.12122772685,1.0443037974683544
US,153,8590,27986.837389632816,1.7811408614668218
US,174,12815,34679.18707547425,1.3577838470542334
US,70,3885,31593.071480848987,1.8018018018018018
US,124,6811,37476.6149444261,1.8205843488474527
US,51,2819,34132.461557089235,1.8091521816246896
US,194,11630,37971.79051847982,1.6680997420464316
US,79,5590,38924.86595640972,1.4132379248658318
US,59,3088,31044.5360410174,1.910621761658031
US,105,7015,41016.19598900778,1.4967925873129009
US,36,2901,35334.95736906212,1.2409513960703207
US,50,2565,28538.05073431241,1.949317738791423
US,112,4890,31465.156682324174,2.2903885480572597
US,104,6224,32221.99213087596,1.6709511568123394
US,139,8205,37086.42198517447,1.6940889701401585
US,129,9238,32916.44396935685,1.396406148516995
US,122,8683,46592.61644129641,1.4050443395139929
US,593,61488,33246.64089323853,0.964415820973198
US,330,27523,36747.80031242907,1.1989972023398612
US,40,2368,30701.413198496044,1.6891891891891893
US,92,8780,35836.73469387755,1.0478359908883828
US,61,3897,28683.9393493302,1.565306646138055
US,142,6443,31038.63570671548,2.2039422629209997
US,163,14973,31434.749748068527,1.0886261938155346
US,714,66104,31768.55055747789,1.0801161805639599
US,859,68037,29346.53209109731,1.2625483192968532
US,107,5247,30846.56084656085,2.0392605298265676
US,48,2397,29724.70238095238,2.002503128911139
US,9,307,23134.89073097212,2.9315960912052117
US,152,9449,40397.60581445062,1.608635834479839
US,503,45938,31986.463997994662,1.0949540685271453
US,86,6153,37557.22395165721,1.3976921826751179
US,40,1791,25622.317596566525,2.233389168062535
US,57,3669,32970.884255930985,1.553556827473426
US,316,26502,38917.4425093248,1.1923628405403366
US,52,2648,27181.2769451858,1.9637462235649548
US,189,18938,35058.035135785554,0.9979934523180906
US,170,22073,34846.78654310658,0.7701717029855479
US,386,22120,29841.48397976391,1.7450271247739602
US,61,4566,36278.40457651359,1.3359614542268945
US,127,7703,33805.845694724834,1.6487082954692978
US,333,34009,39806.40479423194,0.9791525772589609
US,183,8667,30752.58134336302,2.1114572516441674
US,166,10505,30758.644921383187,1.5801999048072346
US,258,21310,36368.29080979606,1.2106992022524636
US,353,31893,30010.72719060524,1.1068259492678645
US,152,8795,35791.31567167216,1.7282546901648663
US,191,12052,34147.44715815719,1.5847992034517093
US,232,13798,39141.04164302735,1.681403101898826
US,83,3702,37872.122762148334,2.2420313344138303
US,247,12873,44209.767154337525,1.9187446593645614
US,107,7137,33956.60862118185,1.4992293680818272
US,52,3635,34894.88336373236,1.4305364511691885
US,173,13773,27775.425010587453,1.2560807376751615
US,180,12443,36391.55357978475,1.4465964799485656
US,289,17821,32089.673179076257,1.621682284944728
US,66,3754,31353.87956234862,1.7581246670218433
US,196,12832,32661.37242924048,1.527431421446384
US,159,12842,39914.21644806366,1.2381249026631367
US,115,10252,40802.35612512935,1.1217323449083105
US,35,1835,27017.078916372204,1.9073569482288828
US,529,47012,30277.385989656792,1.1252446183953033
US,123,7887,28043.66377471199,1.5595283377710156
US,28,1169,27053.92270307799,2.395209580838323
US,161,8673,32534.32365518793,1.8563357546408394
US,72,5063,31810.756471475244,1.4220817697017578
US,82,6731,36709.20593368237,1.2182439459218541
US,135,7106,28299.482277976906,1.8998029833943146
US,71,3888,28155.550727786227,1.8261316872427984
US,158,8703,30729.847109918435,1.8154659312880617
US,117,8946,40635.930047694754,1.3078470824949697
US,123,7721,39833.87504514265,1.5930578940551743
US,50,3057,31737.95681063123,1.635590448151783
US,0,0,,
US,136,11645,40412.979351032445,1.167883211678832
US,84,4689,32822.343553128936,1.7914267434420985
US,219,12825,28260.725854432472,1.7076023391812865
US,214,13015,29640.84811769797,1.644256626968882
US,91,6967,34519.149779517415,1.306157600114827
US,76,4069,41996.078026628136,1.8677807815188008
US,47,1943,22514.484356894554,2.4189397838394235
US,105,6747,37577.27652464495,1.5562472209871054
US,63,4831,39899.24017178725,1.3040778306768785
US,118,10078,33944.08891882789,1.1708672355626115
US,71,6722,26524.089492167463,1.0562332639095506
US,66,5665,31983.965672990063,1.1650485436893203
US,24,1815,35290.68636982306,1.322314049586777
US,125,6866,27044.27288482748,1.8205651034080979
US,151,7963,22249.853306882003,1.8962702499058144
US,56,3371,28679.598434575462,1.6612281222189262
US,102,4457,27559.980212713333,2.2885348889387482
US,113,5499,28282.672427094585,2.054919076195672
US,48,3260,26868.87002390176,1.4723926380368098
US,299,53197,29478.064755656284,0.5620617704005865
US,349,29734,34034.61379973444,1.1737404990919487
US,182,12433,29269.268797966008,1.463846215716239
US,42,2076,23015.52106430156,2.023121387283237
US,148,14439,32270.969760632943,1.0250017314218436
US,197,10881,23498.54227405248,1.8104953588824557
US,275,23434,29711.80788883113,1.173508577280874
US,48,2691,31005.87625302454,1.7837235228539576
US,24,1761,29438.314944834503,1.362862010221465
US,348,30193,28543.202873889204,1.1525850362666843
US,61,3751,26141.194508328103,1.6262330045321247
US,43,1996,26878.534877457583,2.1543086172344688
US,292,24975,28190.078446864947,1.1691691691691692
US,49,1922,28277.181109312933,2.5494276795005204
US,412,33549,13422.391857506362,1.2280544874660944
US,130,5749,28199.34271839898,2.2612628283179683
US,306,24120,31428.757573783307,1.2686567164179106
US,81,4792,27059.687164718503,1.6903171953255425
US,117,6579,27504.18060200669,1.7783857729138166
US,49,1815,24004.76127496363,2.6997245179063363
US,83,4697,27829.126673776515,1.7670853736427508
US,32,2027,24486.590964000967,1.5786877158362111
US,51,2551,20331.55335936877,1.99921599372795
US,93,3966,25467.154690811018,2.344931921331316
US,87,3059,23200.606750094805,2.844066688460281
US,138,9718,33359.65123064777,1.420045276805927
US,415,31433,30233.631825483088,1.320268507619381
US,115,4094,27838.977288181693,2.808988764044944
US,37,2690,40937.4524425506,1.3754646840148699
US,1156,84976,28993.537732952103,1.3603841084541517
US,75,3140,31878.172588832487,2.388535031847134
US,36,2465,29513.88888888889,1.460446247464503
US,96,7064,32368.03519061584,1.3590033975084939
US,59,2408,25230.51131601006,2.4501661129568104
US,34,1314,29843.28866681808,2.5875190258751903
US,38,2972,29717.028297170284,1.278600269179004
US,233,10995,27407.333549368097,2.119145065939063
US,50,2695,26617.28395061728,1.8552875695732838
US,1389,121175,17236.572400716348,1.1462760470394058
US,585,40835,33656.69919556904,1.432594587976001
US,750,67882,30158.920566373883,1.1048584308063993
US,153,14723,27233.54666863971,1.0391903823948923
US,1350,139772,28586.56325993009,0.9658586841427468
US,16,1189,30032.836574892648,1.3456686291000841
US,193,9621,26932.22853623716,2.006028479368049
US,146,9250,28280.54298642534,1.5783783783783785
US,186,9297,24239.34298005476,2.000645369474024
US,44,3365,34421.03109656301,1.3075780089153046
US,162,18483,31320.217579177468,0.8764810907320241
US,76,3167,26568.791946308724,2.3997473950110515
US,109,4454,29250.67314638471,2.4472384373596765
US,68,4264,28206.65475954224,1.594746716697936
US,59,4264,35274.652547981466,1.3836772983114447
US,42,1966,22605.496148097045,2.136317395727365
US,135,9802,34356.81738520855,1.3772699449092023
US,80,6205,27170.81928449446,1.2892828364222402
US,17,903,24965.440973182194,1.8826135105204873
US,129,7090,27674.7726296889,1.8194640338504937
US,65,4425,33573.59635811836,1.4689265536723164
US,61,4386,27188.19737168361,1.3907888736890104
US,52,2509,29025.913928736696,2.0725388601036268
US,63,3116,26976.01939226041,2.0218228498074455
US,125,4920,23852.232510786835,2.540650406504065
US,93,6109,35775.357226516746,1.5223440825012278
US,223,13831,23749.91414245484,1.6123201503868123
US,51,7218,32672.46061922868,0.7065669160432253
US,41,2432,23098.1099819546,1.6858552631578947
US,52,3793,27858.979067205288,1.3709464803585552
US,66,2035,22182.254196642687,3.2432432432432434
US,87,3800,24043.024359379942,2.289473684210526
US,51,6336,33110.36789297659,0.8049242424242424
US,191,14937,35279.529511797635,1.2787038896699472
US,263,12903,28948.017858344738,2.038285669999225
US,65,5220,28521.473063053218,1.2452107279693487
US,108,12814,12271.830527303722,0.8428281567036054
US,121,9932,30893.65143550344,1.2182843334675795
US,132,10785,20501.07400155873,1.2239221140472878
US,26,1177,25063.88415672913,2.2090059473237043
US,30,2948,28596.37210204676,1.01763907734057
US,116,7202,29101.34152254728,1.6106637045265204
US,102,6208,26970.197236945,1.643041237113402
US,27,1392,22200.956937799045,1.9396551724137931
US,68,3194,24036.72486453944,2.128991859737007
US,118,7228,31756.073986204472,1.6325401217487547
US,26,896,19227.4678111588,2.9017857142857144
US,20,839,17115.46307629539,2.3837902264600714
US,172,13875,36246.0815047022,1.2396396396396396
US,43,1916,23463.13984815087,2.244258872651357
US,18,2075,34991.56829679595,0.8674698795180723
US,1050,119652,29762.55030819209,0.877544880152442
US,45,2618,27859.955304884537,1.7188693659281895
US,330,23553,35041.285427359966,1.4010954018596358
US,3746,294789,29650.725956920352,1.2707394102222267
US,869,76241,25364.96593207708,1.1398066657048045
US,42,4846,27081.703364256176,0.8666941807676434
US,152,7191,24775.19379844961,2.1137533027395357
US,132,6942,21726.339509263897,1.9014693171996542
US,29,2048,33634.42272951223,1.416015625
US,252,16064,28722.64339865541,1.5687250996015936
US,113,5677,22352.15371289078,1.9904879337678352
US,0,0,,
US,116,6150,29908.087341341245,1.886178861788618
US,116,9926,27843.69828045668,1.1686479951642152
US,154,7086,28653.45733926405,2.173299463731301
US,58,2979,23141.45886739688,1.9469620678079893
US,165,10347,26134.06748838149,1.5946651203247317
US,5,559,27769.49826130154,0.8944543828264758
US,95,4585,25069.7140357592,2.0719738276990185
US,32,2469,26118.69247857823,1.2960712839206157
US,103,5861,44004.80516555297,1.7573792868111244
US,34,2590,38766.65169884748,1.3127413127413128
US,22,1545,24771.52477152477,1.4239482200647249
US,30,2465,22983.682983682986,1.2170385395537526
US,5,291,23242.811501597444,1.7182130584192439
US,375,30042,36922.05589558292,1.2482524465747953
US,15,1360,24134.871339840283,1.1029411764705883
US,53,3518,30854.23609893001,1.5065378055713474
US,9,485,28698.224852071005,1.8556701030927836
US,60,2767,32125.856263787296,2.168413444163354
US,30,3255,35612.69146608315,0.9216589861751152
US,12,798,28039.35347856641,1.5037593984962405
US,61,2966,26841.62895927602,2.05664194200944
US,303,33849,32607.94173747182,0.8951519985819374
US,134,41596,36349.33673558558,0.3221463602269449
US,3,251,19952.305246422893,1.1952191235059761
US,77,4730,34392.496182651055,1.627906976744186
US,5,178,21680.876979293545,2.808988764044944
US,10,672,19887.54069251258,1.4880952380952381
US,77,5400,32759.03906818733,1.4259259259259258
US,26,3149,25767.12216676213,0.825658939345824
US,1,283,14100.647732934727,0.35335689045936397
US,107,8334,27362.26935452098,1.2838972882169426
US,202,21851,31471.07961746745,0.9244428172623679
US,4,528,22593.06803594352,0.7575757575757576
US,96,5632,28188.18818818819,1.7045454545454546
US,23,2392,27813.95348837209,0.9615384615384616
US,9,452,27163.46153846154,1.991150442477876
US,12,597,32062.298603651987,2.0100502512562812
US,17,1367,31089.379122128725,1.2435991221653255
US,224,34011,28437.290969899663,0.6586104495604364
US,31,1107,23893.805309734515,2.8003613369467026
US,39,5132,30904.49235216187,0.759937646141855
US,1,45,9240.246406570845,2.2222222222222223
US,30,1146,28983.308042488618,2.6178010471204187
US,11,1477,24987.31179157503,0.7447528774542993
US,10,418,24851.36741973841,2.3923444976076556
US,32,2218,32191.58200290276,1.442741208295762
US,4,292,27112.34911792015,1.36986301369863
US,173,8512,19431.12815596037,2.032424812030075
US,39,3014,27899.65750254559,1.2939615129396151
US,76,4013,36468.556888404215,1.893845003737852
US,63,3112,34821.5284771176,2.024421593830334
US,53,2435,20102.369355238174,2.1765913757700206
US,13,917,27712.299788455726,1.4176663031624863
US,139,9930,28440.498353143343,1.3997985901309165
US,32,1731,17952.706907280648,1.8486424032351243
US,13,911,24377.84318972438,1.4270032930845225
US,27,1539,25036.603221083456,1.7543859649122806
US,25,1411,29793.074324324323,1.7717930545712262
US,1,148,21264.367816091955,0.6756756756756757
US,0,0,,
US,42,2164,29259.05895078421,1.9408502772643252
US,14,459,21589.8400752587,3.0501089324618738
US,8,246,25386.996904024767,3.252032520325203
US,605,51325,31819.590824550527,1.1787627861665855
US,92,7830,24965.723942224915,1.1749680715197957
US,20,1295,20562.0832010162,1.5444015444015444
US,1,34,7343.41252699784,2.9411764705882355
US,2,104,13959.73154362416,1.9230769230769231
US,4,76,16344.086021505376,5.2631578947368425
US,15,1285,24749.614791987675,1.1673151750972763
US,26,2524,23407.21506074376,1.0301109350237718
US,13,485,25273.579989577906,2.6804123711340204
US,7,655,22165.820642978004,1.0687022900763359
US,149,14323,28842.70726353733,1.0402848565244711
US,26,1546,23935.59374516179,1.6817593790426908
US,20,2320,28942.115768463074,0.8620689655172413
US,55,7291,27777.354465102104,0.7543546838568098
US,28,1759,20935.49154963104,1.5918135304150085
US,11,891,22706.422018348625,1.2345679012345678
US,14,637,11197.046932677096,2.197802197802198
US,30,2403,26969.696969696968,1.2484394506866416
US,33,1740,28050.94309205223,1.896551724137931
US,32,2972,27752.357829862733,1.0767160161507403
US,27,2046,23129.09789735473,1.3196480938416422
US,39,2397,22241.811264730444,1.6270337922403004
US,87,7991,39903.12593628284,1.0887248154173446
US,26,1512,17603.911980440098,1.7195767195767195
US,90,5975,25323.16168679805,1.506276150627615
US,4,360,20066.889632107024,1.1111111111111112
US,19,1405,24929.02767920511,1.3523131672597866
US,162,12048,32949.54191166416,1.344621513944223
US,1296,179702,31453.440849110928,0.7211939766947502
US,6,410,24217.365623154164,1.4634146341463414
US,19,1319,24148.66349322593,1.4404852160727823
US,14,509,17086.2705605908,2.75049115913556
US,4,621,23639.13208983632,0.644122383252818
US,18,1327,28378.95637296835,1.356443104747551
US,62,4614,21447.49686236229,1.3437364542696142
US,5,486,26456.178551986934,1.02880658436214
US,11,469,23819.19756221432,2.345415778251599
US,9,452,22713.56783919598,1.991150442477876
US,6,114,18298.555377207063,5.2631578947368425
US,7,470,19949.066213921906,1.4893617021276595
US,192,19550,31864.78248822389,0.9820971867007673
US,28,2851,30577.005577005577,0.9821115398105927
US,7,395,11686.39053254438,1.7721518987341771
US,0,109,11822.125813449024,0.0
US,14,636,23026.79217958001,2.20125786163522
US,26,2615,25975.961060892023,0.994263862332696
US,5,129,18914.956011730206,3.875968992248062
US,26,1341,20806.82699767261,1.9388516032811334
US,15,1434,20351.97275049673,1.0460251046025104
US,19,945,18635.37763754684,2.0105820105820107
US,13,1422,21893.76443418014,0.9142053445850914
US,31,1796,22354.991287030123,1.7260579064587973
US,0,136,16873.449131513647,0.0
US,16,832,22907.48898678414,1.9230769230769231
US,19,1969,23631.781084973594,0.9649568308786186
US,481,94771,29700.39800683193,0.507539226134577
US,147,10809,30958.927650799105,1.359977796280877
US,0,164,21925.13368983957,0.0
US,0,92,13855.421686746988,0.0
US,86,11571,32966.75118949258,0.7432374038544638
US,1,77,15587.044534412957,1.2987012987012987
US,27,2076,26769.82591876209,1.300578034682081
US,36,1351,29103.83455407152,2.6646928201332347
US,18,898,25518.61324239841,2.0044543429844097
US,31,1597,22905.909351692484,1.9411396368190357
US,19,1104,26615.2362584378,1.7210144927536233
US,29,3903,24375.46839870097,0.7430181911350243
US,8,520,19900.49751243781,1.5384615384615385
US,13,579,20027.672085783463,2.245250431778929
US,27,2783,30805.84458711534,0.9701760689902983
US,29,1541,21558.47789591494,1.881894873458793
US,89,10382,31018.82282641172,0.8572529377769216
US,27,1382,26510.64646077115,1.9536903039073805
US,28,2707,25242.44684819097,1.0343553749538235
US,35,2285,29052.76541640178,1.5317286652078774
US,3,194,14296.241709653648,1.5463917525773196
US,19,4452,31299.2125984252,0.42677448337825696
US,338,58879,31453.12934037052,0.5740586626810917
US,58,5594,25924.552785244232,1.0368251698248123
US,156,11443,32127.01443090572,1.363278860438696
US,57,3759,21748.43786160611,1.5163607342378291
US,41,1145,21826.153259626382,3.5807860262008733
US,9,688,22925.69143618794,1.308139534883721
US,1,82,7032.590051457976,1.2195121951219512
US,13,757,12787.162162162162,1.7173051519154559
US,13,1298,25944.433339996,1.0015408320493067
US,1,113,15650.969529085873,0.8849557522123894
US,37,2146,29706.533776301218,1.7241379310344827
US,21,1502,,1.3981358189081226
US,12,875,21043.771043771045,1.3714285714285714
US,54,5492,26494.283371122583,0.9832483612527313
US,19,2142,22823.654768247205,0.8870214752567693
US,15,851,24404.93260682535,1.762632197414806
US,2,139,17752.234993614304,1.4388489208633093
US,36,4726,34549.309160026314,0.7617435463393991
US,238,17441,31191.43000214608,1.364600653632246
US,123,7624,30607.410975952465,1.6133263378803777
US,9313,671243,29613.03031038309,1.387426014126032
US,98,8816,18026.78662713424,1.1116152450090744
US,152,12918,24476.107469021183,1.176652732621149
US,5,124,14203.89461626575,4.032258064516129
US,2,191,9413.504189255793,1.0471204188481675
US,67,2791,16582.496583684868,2.40057327122895
US,22,1350,24403.47071583514,1.6296296296296295
US,11,681,13139.108624348832,1.6152716593245227
US,185,12266,21328.464614849592,1.5082341431599544
US,20,1503,33362.93007769145,1.3306719893546242
US,305,9156,19680.588096210475,3.331148973350808
US,32,2361,35107.80669144981,1.3553578991952562
US,14,197,4778.074217802571,7.106598984771574
US,0,11506,,0.0
US,1309,128178,27184.05833062931,1.0212360935573968
US,26,1776,18538.622129436324,1.4639639639639639
US,217,17508,28559.77684615761,1.2394334018734292
US,76,12304,25156.40973216111,0.6176853055916776
US,134,19089,25089.045146875207,0.701974959400702
US,134,8341,26426.51205525457,1.6065219997602207
US,103,23354,25981.79916783481,0.44103793782649653
US,1042,121573,29152.4488939512,0.8570982043710363
US,308,40280,26606.60144922749,0.7646474677259185
US,655,84642,27324.231927662226,0.7738474988776257
US,249,37116,28412.42258847305,0.6708697057872616
US,84,11891,27559.912854030503,0.7064166176099571
US,1,2330,,0.04291845493562232
US,1083,91788,34811.69643873023,1.1798927964439796
US,3733,326525,35027.2794952167,1.1432508996248374
US,1377,141872,31856.36433448824,0.9705932107815496
US,1974,169517,33470.22830527316,1.1644849779078204
US,332,30511,33150.07768445985,1.0881321490609943
US,664,52840,35338.099473673654,1.2566237698713096
US,3771,291824,36524.79739666448,1.2922172268216459
US,1051,91632,31419.989301732297,1.1469792212327572
US,2855,238646,35492.146682510625,1.1963326433294503
US,307,34702,27902.00287848453,0.8846752348567806
US,1348,111477,30339.65653321721,1.2092180449778878
US,3040,275803,33428.154490208006,1.1022360162869875
US,2384,223671,36146.21966887257,1.0658511832110555
US,1678,165862,33722.412548668784,1.011684412342791
US,3282,215999,35573.7780515361,1.5194514789420321
US,2460,193557,38570.54038650847,1.2709434430167859
US,262,18584,29789.212150356656,1.4098148945329316
US,1030,98247,29868.301847787094,1.0483780675236902
US,519,45639,32486.04863048801,1.1371853020443041
US,0,1646,,0.0
US,2498,196497,35319.5252551942,1.2712662279831244
US,367,32145,30536.63541280743,1.141701664333489
US,2251,197256,29045.781237805928,1.141156669505617
US,23,530,15026.935072299404,4.339622641509434
US,362,24728,38269.75160566432,1.4639275315431899
US,213,9347,35040.29990627929,2.278806034021611
US,71,2806,23498.86944142032,2.5302922309337137
US,235,15396,31449.93258977816,1.526370485840478
US,6,755,43192.21967963387,0.7947019867549668
US,937,76839,35215.74738192901,1.219432840094223
US,327,19276,32972.97297297297,1.6964100435775058
US,115,9894,36647.15904881843,1.1623205983424298
US,18,1375,31976.74418604651,1.309090909090909
US,4,103,16480.0,3.883495145631068
US,17,1339,31896.141019533112,1.2696041822255415
US,410,22978,32331.5041508372,1.7843154321524937
US,75,6600,33721.64316370325,1.1363636363636365
US,25,4587,23682.172543755485,0.5450185306300415
US,152,8014,33801.50997511493,1.8966808085849762
US,656,33328,46699.45493014979,1.9683149303888623
US,22,986,21809.334218093343,2.231237322515213
US,228,17130,25381.538005630464,1.3309982486865148
US,70,2564,31067.490609475342,2.730109204368175
US,167,13353,34307.95714395827,1.2506552834569011
US,110,6228,33664.86486486487,1.7662170841361593
US,863,52461,42321.59279756047,1.6450315472446198
US,85,7662,28089.599296110275,1.109370921430436
US,516,45050,30698.88516368196,1.1453940066592674
US,400,40271,26783.41026084412,0.993270591740955
US,87,2495,23121.11945139468,3.4869739478957915
US,102,4752,28562.841858508145,2.1464646464646466
US,108,7287,22268.74064113926,1.4820913956360642
US,61,3331,21544.5314015911,1.8312818973281297
US,0,7215,,0.0
US,20,933,22985.9571322986,2.1436227224008575
US,325,24060,31373.87857291884,1.3507896924355778
US,617,79420,25996.21611359515,0.7768823973810124
US,164,10902,23653.207784600032,1.5043111355714547
US,8529,553117,39001.14722321918,1.541988403900079
US,604,59296,31128.47003485784,1.0186184565569347
US,252,19417,25509.413140297173,1.2978317968790236
US,182,20651,26967.97952361053,0.8813132535954675
US,340,29741,23436.01018100439,1.14320298577721
US,265,26845,32166.650690184048,0.9871484447755634
US,141,11907,25222.954222890672,1.184177374653565
US,132,22943,28505.932782506057,0.575338883319531
US,175,14041,23613.797278888684,1.2463499750730005
US,135,13569,28517.685630819025,0.9949148795047534
US,93,10245,23212.86960462218,0.9077598828696926
US,739,85482,29053.96678653244,0.8645094873774596
US,2922,271310,29531.883026269672,1.0769967933360363
US,84,7832,21233.563779314085,1.0725229826353422
US,58,12239,24467.234416856583,0.4738949260560503
US,186,16758,31392.016184927787,1.1099176512710347
US,208,16743,29230.097765363127,1.242310219196082
